product,event_date,country,ad_format,hudi_show_pv,hudi_impression_pv,max_impression_pv,hudi_max_rate
ios_screw_puzzle,2026-01-08,IN,interstitial,13189,12896,13168,0.9793438639125152
ios_screw_puzzle,2026-01-08,IN,rewarded,5443,5402,5516,0.9793328498912255
ios_screw_puzzle,2026-01-08,US,interstitial,87131,86694,88921,0.9749552973988147
ios_screw_puzzle,2026-01-08,US,rewarded,45923,45834,46915,0.9769583288926782
ios_screw_puzzle,2026-01-09,IN,interstitial,12527,12276,13017,0.9430744411154643
ios_screw_puzzle,2026-01-09,IN,rewarded,5465,5420,5723,0.9470557399965053
ios_screw_puzzle,2026-01-09,US,interstitial,86769,86233,90096,0.957123512697567
ios_screw_puzzle,2026-01-09,US,rewarded,44830,44753,46966,0.9528808073925819
ios_screw_puzzle,2026-01-10,IN,interstitial,12782,12585,13061,0.9635556236122809
ios_screw_puzzle,2026-01-10,IN,rewarded,5998,5964,6109,0.9762645277459486
ios_screw_puzzle,2026-01-10,US,interstitial,90504,90011,93149,0.966312037703035
ios_screw_puzzle,2026-01-10,US,rewarded,48228,48156,49606,0.9707696649598839
ios_screw_puzzle,2026-01-11,IN,interstitial,11975,11830,12180,0.9712643678160919
ios_screw_puzzle,2026-01-11,IN,rewarded,5290,5232,5273,0.9922245401099943
ios_screw_puzzle,2026-01-11,US,interstitial,98822,98294,100720,0.9759134233518666
ios_screw_puzzle,2026-01-11,US,rewarded,52865,52755,53995,0.977034910639874
ios_screw_puzzle,2026-01-12,IN,interstitial,12684,12517,12658,0.9888607994943909
ios_screw_puzzle,2026-01-12,IN,rewarded,5636,5601,5583,1.0032240730789899
ios_screw_puzzle,2026-01-12,US,interstitial,89794,89178,90601,0.984293771591925
ios_screw_puzzle,2026-01-12,US,rewarded,47319,47253,47968,0.9850942294863242
ios_screw_puzzle,2026-01-13,IN,interstitial,12925,12671,12881,0.9836969179411537
ios_screw_puzzle,2026-01-13,IN,rewarded,5550,5520,5579,0.9894246280695466
ios_screw_puzzle,2026-01-13,US,interstitial,88969,88529,89889,0.9848702288377889
ios_screw_puzzle,2026-01-13,US,rewarded,46698,46636,47480,0.9822240943555182
ios_screw_puzzle,2026-01-14,IN,interstitial,12400,12235,12373,0.9888466822920876
ios_screw_puzzle,2026-01-14,IN,rewarded,5582,5552,5522,1.0054328141977544
ios_screw_puzzle,2026-01-14,US,interstitial,89614,89230,89690,0.9948712231017951
ios_screw_puzzle,2026-01-14,US,rewarded,46944,46853,47164,0.9934059876176745
ios_screw_puzzle,2026-01-15,IN,interstitial,11949,11672,12509,0.9330881765129106
ios_screw_puzzle,2026-01-15,IN,rewarded,5352,5298,5653,0.9372014859366707
ios_screw_puzzle,2026-01-15,US,interstitial,86277,85825,90440,0.9489716939407342
ios_screw_puzzle,2026-01-15,US,rewarded,45360,45257,47822,0.9463635983438585
ios_screw_puzzle,2026-01-16,IN,interstitial,12496,12313,12685,0.970674024438313
ios_screw_puzzle,2026-01-16,IN,rewarded,5979,5921,6115,0.9682747342600163
ios_screw_puzzle,2026-01-16,US,interstitial,86818,86386,89600,0.9641294642857143
ios_screw_puzzle,2026-01-16,US,rewarded,45802,45738,47399,0.9649570666047806
ios_screw_puzzle,2026-01-17,IN,interstitial,12879,12732,13682,0.9305657067680164
ios_screw_puzzle,2026-01-17,IN,rewarded,6265,6206,6527,0.9508196721311475
ios_screw_puzzle,2026-01-17,US,interstitial,88486,88067,93384,0.943063051486336
ios_screw_puzzle,2026-01-17,US,rewarded,47194,47112,49846,0.9451510652810656
ios_screw_puzzle,2026-01-18,IN,interstitial,12361,12127,12386,0.9790892943646052
ios_screw_puzzle,2026-01-18,IN,rewarded,6078,6034,6170,0.9779578606158833
ios_screw_puzzle,2026-01-18,US,interstitial,99816,99363,102550,0.9689224768405655
ios_screw_puzzle,2026-01-18,US,rewarded,53480,53419,54897,0.9730768530156475
ios_screw_puzzle,2026-01-19,IN,interstitial,12105,11872,12207,0.9725567297452281
ios_screw_puzzle,2026-01-19,IN,rewarded,6140,6078,6119,0.99329955875143
ios_screw_puzzle,2026-01-19,US,interstitial,98484,98001,100592,0.9742424844918085
ios_screw_puzzle,2026-01-19,US,rewarded,53464,53346,54721,0.974872535224137
ios_screw_puzzle,2026-01-20,IN,interstitial,13938,13720,14089,0.9738093548158138
ios_screw_puzzle,2026-01-20,IN,rewarded,6699,6625,6787,0.9761308383674672
ios_screw_puzzle,2026-01-20,US,interstitial,91031,90549,92684,0.976964740408269
ios_screw_puzzle,2026-01-20,US,rewarded,48239,48011,49255,0.9747436808445843
ios_screw_puzzle,2026-01-21,IN,interstitial,15735,15507,15768,0.9834474885844748
ios_screw_puzzle,2026-01-21,IN,rewarded,6600,6548,6620,0.9891238670694864
ios_screw_puzzle,2026-01-21,US,interstitial,89372,88963,90849,0.9792402778236414
ios_screw_puzzle,2026-01-21,US,rewarded,47166,47083,48023,0.9804260458530287
ios_screw_puzzle,2026-01-22,IN,interstitial,18978,18605,18716,0.9940692455652917
ios_screw_puzzle,2026-01-22,IN,rewarded,7122,7046,7119,0.9897457508076977
ios_screw_puzzle,2026-01-22,US,interstitial,87184,86744,88231,0.9831465131303057
ios_screw_puzzle,2026-01-22,US,rewarded,46645,46600,47343,0.9843060220095896
ios_screw_puzzle,2026-01-23,IN,interstitial,18389,18170,20103,0.9038451972342436
ios_screw_puzzle,2026-01-23,IN,rewarded,6505,6437,7099,0.9067474292153824
ios_screw_puzzle,2026-01-23,US,interstitial,81388,80934,89056,0.908798957959037
ios_screw_puzzle,2026-01-23,US,rewarded,43649,43591,47841,0.9111640642963149
ios_screw_puzzle,2026-01-24,IN,interstitial,16660,16363,16872,0.9698316737790422
ios_screw_puzzle,2026-01-24,IN,rewarded,6144,6099,6310,0.9665610142630745
ios_screw_puzzle,2026-01-24,US,interstitial,95556,95056,99950,0.9510355177588794
ios_screw_puzzle,2026-01-24,US,rewarded,51544,51489,54046,0.9526884505791363
ios_screw_puzzle,2026-01-25,IN,interstitial,16324,16118,16614,0.9701456602865054
ios_screw_puzzle,2026-01-25,IN,rewarded,6059,6030,6236,0.9669660038486209
ios_screw_puzzle,2026-01-25,US,interstitial,110481,109879,114488,0.9597425057647964
ios_screw_puzzle,2026-01-25,US,rewarded,60250,60178,62756,0.9589202626043725
ios_screw_puzzle,2026-01-26,IN,interstitial,17603,17359,17757,0.9775863039927916
ios_screw_puzzle,2026-01-26,IN,rewarded,6743,6684,6775,0.9865682656826569
ios_screw_puzzle,2026-01-26,US,interstitial,109042,108347,111762,0.9694439970651921
ios_screw_puzzle,2026-01-26,US,rewarded,59067,58979,60751,0.9708317558558707
ios_screw_puzzle,2026-01-27,IN,interstitial,18936,18678,19933,0.9370390809210857
ios_screw_puzzle,2026-01-27,IN,rewarded,7257,7231,7573,0.9548395616004226
ios_screw_puzzle,2026-01-27,US,interstitial,101087,100497,106739,0.9415209061355269
ios_screw_puzzle,2026-01-27,US,rewarded,53988,53896,57449,0.9381538407979251
ios_screw_puzzle,2026-01-28,IN,interstitial,17851,17619,18613,0.9465964648364047
ios_screw_puzzle,2026-01-28,IN,rewarded,7342,7293,7691,0.9482512027044597
ios_screw_puzzle,2026-01-28,US,interstitial,97016,96400,101182,0.9527386294004863
ios_screw_puzzle,2026-01-28,US,rewarded,51930,51855,54453,0.9522891300754779
ios_screw_puzzle,2026-01-29,IN,interstitial,20890,20609,20835,0.9891528677705783
ios_screw_puzzle,2026-01-29,IN,rewarded,7893,7842,7877,0.9955566840167577
ios_screw_puzzle,2026-01-29,US,interstitial,97012,96464,97859,0.9857447960841619
ios_screw_puzzle,2026-01-29,US,rewarded,51566,51490,52432,0.9820338724443088
ios_screw_puzzle,2026-01-30,IN,interstitial,21527,21275,21602,0.9848625127303028
ios_screw_puzzle,2026-01-30,IN,rewarded,7686,7661,7769,0.9860985969880294
ios_screw_puzzle,2026-01-30,US,interstitial,92999,92508,94558,0.978320184437065
ios_screw_puzzle,2026-01-30,US,rewarded,49477,49411,50733,0.9739420101314726
ios_screw_puzzle,2026-01-31,IN,interstitial,21764,21571,21912,0.9844377510040161
ios_screw_puzzle,2026-01-31,IN,rewarded,7676,7623,7673,0.9934836439463052
ios_screw_puzzle,2026-01-31,US,interstitial,98426,97971,99509,0.9845441115878966
ios_screw_puzzle,2026-01-31,US,rewarded,52372,52311,53127,0.9846405782370546
ios_screw_puzzle,2026-02-01,IN,interstitial,22046,21829,21963,0.9938988298502026
ios_screw_puzzle,2026-02-01,IN,rewarded,8355,8292,8304,0.9985549132947977
ios_screw_puzzle,2026-02-01,US,interstitial,105179,104623,105739,0.9894457106649391
ios_screw_puzzle,2026-02-01,US,rewarded,58173,58099,58874,0.9868362944593538
ios_screw_puzzle,2026-02-02,IN,interstitial,22775,22533,22683,0.9933871181060706
ios_screw_puzzle,2026-02-02,IN,rewarded,8773,8736,8712,1.002754820936639
ios_screw_puzzle,2026-02-02,US,interstitial,98557,97923,99151,0.987614850077155
ios_screw_puzzle,2026-02-02,US,rewarded,52152,52057,52836,0.9852562646680294
ios_screw_puzzle,2026-02-03,IN,interstitial,26859,26437,26371,1.002502749232111
ios_screw_puzzle,2026-02-03,IN,rewarded,9268,9206,9207,0.9998913869881612
ios_screw_puzzle,2026-02-03,US,interstitial,93079,92514,93325,0.991309938387356
ios_screw_puzzle,2026-02-03,US,rewarded,50089,49916,50621,0.9860729736670552
ios_screw_puzzle,2026-02-04,IN,interstitial,26496,26075,26378,0.9885131549018121
ios_screw_puzzle,2026-02-04,IN,rewarded,10023,9955,10004,0.9951019592163135
ios_screw_puzzle,2026-02-04,US,interstitial,91601,91120,92615,0.9838579063866544
ios_screw_puzzle,2026-02-04,US,rewarded,49349,49145,50113,0.980683654939836
ios_screw_puzzle,2026-02-05,IN,interstitial,25348,25046,25435,0.9847061136229605
ios_screw_puzzle,2026-02-05,IN,rewarded,9435,9403,9454,0.9946054580071927
ios_screw_puzzle,2026-02-05,US,interstitial,87694,87269,89544,0.9745934959349594
ios_screw_puzzle,2026-02-05,US,rewarded,47564,47477,48688,0.9751273414393691
ios_screw_puzzle,2026-02-06,IN,interstitial,24972,24730,26349,0.9385555429048541
ios_screw_puzzle,2026-02-06,IN,rewarded,9440,9376,10010,0.9366633366633367
ios_screw_puzzle,2026-02-06,US,interstitial,85833,85423,90803,0.9407508562492428
ios_screw_puzzle,2026-02-06,US,rewarded,46475,46335,49428,0.937424132070891
ios_screw_puzzle,2026-02-07,IN,interstitial,25364,25080,25560,0.9812206572769953
ios_screw_puzzle,2026-02-07,IN,rewarded,9455,9378,9565,0.9804495556717198
ios_screw_puzzle,2026-02-07,US,interstitial,93112,92701,95287,0.9728609359094105
ios_screw_puzzle,2026-02-07,US,rewarded,50543,50336,51716,0.973315801686132
ios_screw_puzzle,2026-02-08,IN,interstitial,26007,25636,25860,0.991337973704563
ios_screw_puzzle,2026-02-08,IN,rewarded,9532,9515,9514,1.0001051082615093
ios_screw_puzzle,2026-02-08,US,interstitial,98096,97766,98965,0.9878846056686708
ios_screw_puzzle,2026-02-08,US,rewarded,55622,55545,56310,0.9864144912093766
ios_screw_puzzle,2026-02-09,IN,interstitial,25418,25119,25423,0.9880423238799513
ios_screw_puzzle,2026-02-09,IN,rewarded,9976,9897,9971,0.9925784775849965
ios_screw_puzzle,2026-02-09,US,interstitial,87395,86969,88288,0.9850602573396158
ios_screw_puzzle,2026-02-09,US,rewarded,47843,47759,48332,0.9881445005379459
ios_screw_puzzle,2026-02-10,IN,interstitial,24361,24135,24312,0.9927196446199408
ios_screw_puzzle,2026-02-10,IN,rewarded,9815,9777,9813,0.9963313971262611
ios_screw_puzzle,2026-02-10,US,interstitial,89621,89141,90402,0.9860511935576647
ios_screw_puzzle,2026-02-10,US,rewarded,48366,48309,49230,0.9812918951858622
ios_screw_puzzle,2026-02-11,IN,interstitial,23080,22815,22921,0.9953754199205969
ios_screw_puzzle,2026-02-11,IN,rewarded,9453,9421,9472,0.9946157094594594
ios_screw_puzzle,2026-02-11,US,interstitial,89008,88505,90602,0.9768548155669853
ios_screw_puzzle,2026-02-11,US,rewarded,48894,48814,50009,0.9761043012257794
ios_screw_puzzle,2026-02-12,IN,interstitial,21685,21455,22645,0.9474497681607419
ios_screw_puzzle,2026-02-12,IN,rewarded,9482,9464,9976,0.9486768243785084
ios_screw_puzzle,2026-02-12,US,interstitial,85413,84926,89621,0.9476127246962207
ios_screw_puzzle,2026-02-12,US,rewarded,47164,47072,49887,0.9435724737907671
ios_screw_puzzle,2026-02-13,IN,interstitial,20469,20209,20646,0.9788336723820594
ios_screw_puzzle,2026-02-13,IN,rewarded,8848,8800,8912,0.9874326750448833
ios_screw_puzzle,2026-02-13,US,interstitial,86580,86156,88332,0.9753656658968437
ios_screw_puzzle,2026-02-13,US,rewarded,48170,48100,49286,0.9759363713833543
ios_screw_puzzle,2026-02-14,IN,interstitial,19828,19616,19797,0.9908572005859474
ios_screw_puzzle,2026-02-14,IN,rewarded,8557,8507,8584,0.9910298229263746
ios_screw_puzzle,2026-02-14,US,interstitial,90049,89600,91157,0.9829195783099488
ios_screw_puzzle,2026-02-14,US,rewarded,48971,48900,49739,0.9831319487725929
ios_screw_puzzle,2026-02-15,IN,interstitial,19256,19090,19396,0.9842235512476799
ios_screw_puzzle,2026-02-15,IN,rewarded,8499,8435,8578,0.9833294474236419
ios_screw_puzzle,2026-02-15,US,interstitial,97499,97072,98755,0.9829578249202572
ios_screw_puzzle,2026-02-15,US,rewarded,54260,54183,55160,0.9822878897751994
ios_screw_puzzle,2026-02-16,IN,interstitial,19961,19734,19877,0.9928057553956835
ios_screw_puzzle,2026-02-16,IN,rewarded,9176,9111,9064,1.0051853486319506
ios_screw_puzzle,2026-02-16,US,interstitial,99550,99015,100899,0.9813278625159814
ios_screw_puzzle,2026-02-16,US,rewarded,54342,54259,55114,0.9844867002939363
ios_screw_puzzle,2026-02-17,IN,interstitial,19772,19567,19774,0.9895317083038333
ios_screw_puzzle,2026-02-17,IN,rewarded,8812,8757,8835,0.9911714770797962
ios_screw_puzzle,2026-02-17,US,interstitial,98334,97813,99081,0.987202389963767
ios_screw_puzzle,2026-02-17,US,rewarded,53327,53250,54177,0.9828894180187164
ios_screw_puzzle,2026-02-18,IN,interstitial,18202,17998,18348,0.9809243514279485
ios_screw_puzzle,2026-02-18,IN,rewarded,8451,8416,8606,0.9779223797350686
ios_screw_puzzle,2026-02-18,US,interstitial,93296,92788,94821,0.9785596017759779
ios_screw_puzzle,2026-02-18,US,rewarded,52833,52735,53913,0.9781499823790181
ios_screw_puzzle,2026-02-19,IN,interstitial,18187,17993,19445,0.9253278477757778
ios_screw_puzzle,2026-02-19,IN,rewarded,7900,7848,8455,0.9282081608515671
ios_screw_puzzle,2026-02-19,US,interstitial,90970,90496,96113,0.941558373997274
ios_screw_puzzle,2026-02-19,US,rewarded,50216,50168,53349,0.9403737652064706
ios_screw_puzzle,2026-02-20,IN,interstitial,20192,19924,20656,0.9645623547637491
ios_screw_puzzle,2026-02-20,IN,rewarded,8479,8464,8709,0.971868182340108
ios_screw_puzzle,2026-02-20,US,interstitial,90754,90371,92772,0.9741193463545035
ios_screw_puzzle,2026-02-20,US,rewarded,50838,50806,52110,0.9749760122817117
ios_screw_puzzle,2026-02-21,IN,interstitial,20002,19791,20146,0.9823786359575102
ios_screw_puzzle,2026-02-21,IN,rewarded,8179,8140,8302,0.9804866297277764
ios_screw_puzzle,2026-02-21,US,interstitial,93157,92765,93996,0.9869036980297033
ios_screw_puzzle,2026-02-21,US,rewarded,52835,52785,53436,0.9878172018863688
ios_screw_puzzle,2026-02-22,IN,interstitial,19676,19532,19887,0.9821491426560064
ios_screw_puzzle,2026-02-22,IN,rewarded,8419,8402,8528,0.9852251407129456
ios_screw_puzzle,2026-02-22,US,interstitial,101916,101522,102786,0.9877026054131886
ios_screw_puzzle,2026-02-22,US,rewarded,57693,57636,58299,0.9886275922400041
ios_screw_puzzle,2026-02-23,IN,interstitial,21610,21435,21664,0.9894294682422452
ios_screw_puzzle,2026-02-23,IN,rewarded,9285,9258,9321,0.993241068554876
ios_screw_puzzle,2026-02-23,US,interstitial,98171,97772,99335,0.9842653646750893
ios_screw_puzzle,2026-02-23,US,rewarded,54713,54650,55420,0.9861060988812703
ios_screw_puzzle,2026-02-24,IN,interstitial,23704,23503,23951,0.9812951442528496
ios_screw_puzzle,2026-02-24,IN,rewarded,9348,9339,9548,0.978110599078341
ios_screw_puzzle,2026-02-24,US,interstitial,92804,92382,93748,0.985429022485813
ios_screw_puzzle,2026-02-24,US,rewarded,51935,51869,52675,0.9846986236355008
ios_screw_puzzle,2026-02-25,IN,interstitial,24221,24011,24577,0.9769703381210074
ios_screw_puzzle,2026-02-25,IN,rewarded,9459,9400,9539,0.9854282419540832
ios_screw_puzzle,2026-02-25,US,interstitial,90412,90099,92039,0.9789219787264094
ios_screw_puzzle,2026-02-25,US,rewarded,51933,51870,53211,0.9747984439307662
ios_screw_puzzle,2026-02-26,IN,interstitial,21518,21309,23170,0.9196806214933103
ios_screw_puzzle,2026-02-26,IN,rewarded,8278,8258,9106,0.9068745881836152
ios_screw_puzzle,2026-02-26,US,interstitial,81167,80806,85811,0.9416741443404691
ios_screw_puzzle,2026-02-26,US,rewarded,46939,46896,49950,0.9388588588588589
ios_screw_puzzle,2026-02-27,IN,interstitial,22868,22657,23199,0.9766369240053451
ios_screw_puzzle,2026-02-27,IN,rewarded,9522,9504,9694,0.9804002475758201
ios_screw_puzzle,2026-02-27,US,interstitial,80848,80513,82594,0.974804465215391
ios_screw_puzzle,2026-02-27,US,rewarded,47736,47688,48891,0.975394244339449
ios_screw_puzzle,2026-02-28,IN,interstitial,23845,23577,23689,0.9952720672041876
ios_screw_puzzle,2026-02-28,IN,rewarded,9544,9524,9579,0.9942582733061907
ios_screw_puzzle,2026-02-28,US,interstitial,84204,83902,85255,0.9841299630520204
ios_screw_puzzle,2026-02-28,US,rewarded,49311,49239,49987,0.985036109388441
ios_screw_puzzle,2026-03-01,IN,interstitial,24075,23800,24202,0.9833898024956615
ios_screw_puzzle,2026-03-01,IN,rewarded,9082,9061,9259,0.9786154012312345
ios_screw_puzzle,2026-03-01,US,interstitial,89929,89632,91524,0.979327826581006
ios_screw_puzzle,2026-03-01,US,rewarded,52021,51969,53067,0.9793091751936231
ios_screw_puzzle,2026-03-02,IN,interstitial,24350,24074,24493,0.9828930714898134
ios_screw_puzzle,2026-03-02,IN,rewarded,9460,9444,9516,0.9924337957124842
ios_screw_puzzle,2026-03-02,US,interstitial,88175,87865,89187,0.9851772119255049
ios_screw_puzzle,2026-03-02,US,rewarded,50319,50269,50950,0.9866339548577037
ios_screw_puzzle,2026-03-03,IN,interstitial,28990,28675,29111,0.9850228435986397
ios_screw_puzzle,2026-03-03,IN,rewarded,12237,12217,12412,0.9842893973573961
ios_screw_puzzle,2026-03-03,US,interstitial,88710,88348,89237,0.9900377646043681
ios_screw_puzzle,2026-03-03,US,rewarded,49062,49016,49680,0.986634460547504
ios_screw_puzzle,2026-03-04,IN,interstitial,26025,25816,26109,0.9887778160787468
ios_screw_puzzle,2026-03-04,IN,rewarded,10419,10394,10479,0.9918885389827273
ios_screw_puzzle,2026-03-04,US,interstitial,87445,87003,88075,0.987828555208629
ios_screw_puzzle,2026-03-04,US,rewarded,47838,47777,48417,0.9867815023648718
ios_screw_puzzle,2026-03-05,IN,interstitial,26108,25944,26405,0.9825411853815565
ios_screw_puzzle,2026-03-05,IN,rewarded,10031,10006,10104,0.9903008709422011
ios_screw_puzzle,2026-03-05,US,interstitial,87118,86736,87484,0.991449865118193
ios_screw_puzzle,2026-03-05,US,rewarded,48099,48051,48538,0.9899666240883431
ios_screw_puzzle,2026-03-06,IN,interstitial,33714,33493,34451,0.9721923891904444
ios_screw_puzzle,2026-03-06,IN,rewarded,11189,11151,11483,0.9710876948532613
ios_screw_puzzle,2026-03-06,US,interstitial,84549,84234,86709,0.9714562502162405
ios_screw_puzzle,2026-03-06,US,rewarded,46854,46776,48384,0.966765873015873
ios_screw_puzzle,2026-03-07,IN,interstitial,33159,32910,32959,0.9985133044085075
ios_screw_puzzle,2026-03-07,IN,rewarded,11450,11415,11410,1.0004382120946538
ios_screw_puzzle,2026-03-07,US,interstitial,88140,87844,89327,0.9833980767293203
ios_screw_puzzle,2026-03-07,US,rewarded,50159,50108,50966,0.9831652474198486
ios_screw_puzzle,2026-03-08,IN,interstitial,29114,28923,29261,0.9884487884897987
ios_screw_puzzle,2026-03-08,IN,rewarded,10347,10325,10376,0.9950848111025443
ios_screw_puzzle,2026-03-08,US,interstitial,91961,91672,92869,0.9871108766111404
ios_screw_puzzle,2026-03-08,US,rewarded,53533,53443,54397,0.9824622681397871
ios_screw_puzzle,2026-03-09,IN,interstitial,27853,27647,28209,0.9800772803006133
ios_screw_puzzle,2026-03-09,IN,rewarded,10443,10413,10615,0.9809703250117758
ios_screw_puzzle,2026-03-09,US,interstitial,83371,82978,84686,0.9798313770871219
ios_screw_puzzle,2026-03-09,US,rewarded,48124,48049,49352,0.973597827848922
ios_screw_puzzle,2026-03-10,IN,interstitial,28204,27958,28260,0.9893135173389951
ios_screw_puzzle,2026-03-10,IN,rewarded,10307,10292,10406,0.9890447818566211
ios_screw_puzzle,2026-03-10,US,interstitial,86333,86057,87144,0.9875263930964839
ios_screw_puzzle,2026-03-10,US,rewarded,48310,48241,49216,0.9801893693107933
ios_screw_puzzle,2026-03-11,IN,interstitial,26979,26784,27425,0.9766271649954421
ios_screw_puzzle,2026-03-11,IN,rewarded,10399,10377,10645,0.9748238609675904
ios_screw_puzzle,2026-03-11,US,interstitial,85780,85473,88380,0.9671079429735234
ios_screw_puzzle,2026-03-11,US,rewarded,49969,49808,51891,0.9598581642288644
ios_screw_puzzle,2026-03-12,IN,interstitial,26370,26177,27451,0.9535900331499764
ios_screw_puzzle,2026-03-12,IN,rewarded,9832,9805,10300,0.9519417475728156
ios_screw_puzzle,2026-03-12,US,interstitial,82883,82554,86856,0.9504697430229345
ios_screw_puzzle,2026-03-12,US,rewarded,47757,47636,50351,0.9460785287283271
ios_screw_puzzle,2026-03-13,IN,interstitial,25458,25296,25689,0.9847016232628751
ios_screw_puzzle,2026-03-13,IN,rewarded,9819,9799,9899,0.9898979694918678
ios_screw_puzzle,2026-03-13,US,interstitial,82152,81847,83303,0.982521637876187
ios_screw_puzzle,2026-03-13,US,rewarded,47442,47351,48409,0.9781445598958871
ios_screw_puzzle,2026-03-14,IN,interstitial,33552,33333,33449,0.9965320338425663
ios_screw_puzzle,2026-03-14,IN,rewarded,11609,11585,11634,0.9957882069795427
ios_screw_puzzle,2026-03-14,US,interstitial,81592,81315,82660,0.983728526494072
ios_screw_puzzle,2026-03-14,US,rewarded,48041,47941,48968,0.9790271197516746
ios_screw_puzzle,2026-03-15,IN,interstitial,38822,38550,38721,0.9955837917409158
ios_screw_puzzle,2026-03-15,IN,rewarded,12854,12821,12821,1.0
ios_screw_puzzle,2026-03-15,US,interstitial,92628,92285,93643,0.9854981151821278
ios_screw_puzzle,2026-03-15,US,rewarded,54508,54416,55615,0.9784410680571788
ios_screw_puzzle,2026-03-16,IN,interstitial,40686,40386,40796,0.9899499950975585
ios_screw_puzzle,2026-03-16,IN,rewarded,13835,13815,13955,0.9899677534933715
ios_screw_puzzle,2026-03-16,US,interstitial,92360,92031,93681,0.9823870368591283
ios_screw_puzzle,2026-03-16,US,rewarded,54150,54045,55285,0.9775707696481867
ios_screw_puzzle,2026-03-17,IN,interstitial,44883,44611,44930,0.9929000667705319
ios_screw_puzzle,2026-03-17,IN,rewarded,14241,14208,14337,0.9910023017367651
ios_screw_puzzle,2026-03-17,US,interstitial,88072,87684,89392,0.9808931448004296
ios_screw_puzzle,2026-03-17,US,rewarded,52519,52404,53536,0.9788553496712492
ios_screw_puzzle,2026-03-18,IN,interstitial,46393,46175,46348,0.9962673686027445
ios_screw_puzzle,2026-03-18,IN,rewarded,14754,14715,14741,0.9982362119259209
ios_screw_puzzle,2026-03-18,US,interstitial,82332,82032,83311,0.9846478856333497
ios_screw_puzzle,2026-03-18,US,rewarded,50045,49916,51025,0.978265556099951
ios_screw_puzzle,2026-03-19,IN,interstitial,45704,45464,46075,0.9867390124796528
ios_screw_puzzle,2026-03-19,IN,rewarded,15096,15073,15220,0.990341655716163
ios_screw_puzzle,2026-03-19,US,interstitial,79454,79168,80630,0.9818677911447352
ios_screw_puzzle,2026-03-19,US,rewarded,49893,49765,51001,0.9757651810748809
ios_screw_puzzle,2026-03-20,IN,interstitial,44040,43851,45485,0.9640760690337474
ios_screw_puzzle,2026-03-20,IN,rewarded,14363,14332,14894,0.9622666845709682
ios_screw_puzzle,2026-03-20,US,interstitial,75037,74756,77776,0.9611705410409381
ios_screw_puzzle,2026-03-20,US,rewarded,47543,47415,49875,0.9506766917293233
ios_screw_puzzle,2026-03-21,IN,interstitial,45738,45558,46070,0.9888864771000652
ios_screw_puzzle,2026-03-21,IN,rewarded,15688,15659,15845,0.9882612811612496
ios_screw_puzzle,2026-03-21,US,interstitial,78335,78047,79783,0.9782409786546006
ios_screw_puzzle,2026-03-21,US,rewarded,47768,47687,48916,0.9748752964265271
ios_screw_puzzle,2026-03-22,IN,interstitial,45504,45347,45908,0.9877799076413697
ios_screw_puzzle,2026-03-22,IN,rewarded,15888,15862,16037,0.9890877346137058
ios_screw_puzzle,2026-03-22,US,interstitial,86568,86312,87753,0.9835789089831687
ios_screw_puzzle,2026-03-22,US,rewarded,54551,54446,55821,0.9753676931620716
ios_screw_puzzle,2026-03-23,IN,interstitial,43778,43574,44300,0.9836117381489842
ios_screw_puzzle,2026-03-23,IN,rewarded,14968,14934,15063,0.9914359689304919
ios_screw_puzzle,2026-03-23,US,interstitial,85129,84830,86211,0.9839811624966651
ios_screw_puzzle,2026-03-23,US,rewarded,53139,53005,54485,0.9728365605212443
ios_screw_puzzle,2026-03-24,IN,interstitial,46673,46454,47788,0.9720850422700259
ios_screw_puzzle,2026-03-24,IN,rewarded,15916,15880,16379,0.9695341595946029
ios_screw_puzzle,2026-03-24,US,interstitial,80354,80057,81866,0.9779029145188479
ios_screw_puzzle,2026-03-24,US,rewarded,50115,49970,51612,0.9681856932496319
ios_screw_puzzle,2026-03-25,IN,interstitial,48530,48309,50036,0.9654848509073467
ios_screw_puzzle,2026-03-25,IN,rewarded,16084,16041,16458,0.9746627779803135
ios_screw_puzzle,2026-03-25,US,interstitial,79248,78917,81568,0.9674995096116124
ios_screw_puzzle,2026-03-25,US,rewarded,49788,49631,51879,0.9566684014726575
ios_screw_puzzle,2026-03-26,IN,interstitial,51641,51381,52932,0.9706982543640897
ios_screw_puzzle,2026-03-26,IN,rewarded,17049,17012,17407,0.9773079795484575
ios_screw_puzzle,2026-03-26,US,interstitial,77140,76862,79241,0.9699776630784569
ios_screw_puzzle,2026-03-26,US,rewarded,47437,47270,49342,0.9580073770824045
ios_screw_puzzle,2026-03-27,IN,interstitial,52464,52203,53250,0.980338028169014
ios_screw_puzzle,2026-03-27,IN,rewarded,16865,16817,17137,0.9813269533757367
ios_screw_puzzle,2026-03-27,US,interstitial,80100,79808,81397,0.9804783960096809
ios_screw_puzzle,2026-03-27,US,rewarded,48871,48761,49735,0.9804162058912235
ios_screw_puzzle,2026-03-28,IN,interstitial,52201,51954,52690,0.9860315050294174
ios_screw_puzzle,2026-03-28,IN,rewarded,17211,17181,17355,0.9899740708729473
ios_screw_puzzle,2026-03-28,US,interstitial,80940,80584,82352,0.9785311832135224
ios_screw_puzzle,2026-03-28,US,rewarded,48594,48480,49646,0.9765137171171897
ios_screw_puzzle,2026-03-29,IN,interstitial,10666,10605,0,
ios_screw_puzzle,2026-03-29,IN,rewarded,3845,3839,0,
