ab_group,lt_day,retained_users,total_new_users,retention_rate,ad_format,avg_cum_hudi_lti,avg_cum_hudi_ltv,avg_cum_max_lti,avg_cum_max_ltv
A,25,106739,1576925,0.06768806379504415,rewarded,2.8523525215213152,0.033277529539451775,3.1818031929229353,0.0357345338985684
A,26,104258,1576925,0.06611474864055043,banner,73.0494551104206,0.01883568032341404,84.82021212169253,0.020058170421547984
A,26,104258,1576925,0.06611474864055043,interstitial,9.337830270938694,0.11648910987650016,10.474207714380837,0.12654868812657538
A,26,104258,1576925,0.06611474864055043,rewarded,2.9015558761513707,0.03360199288805745,3.242416094614519,0.03613235565800528
A,27,102598,1576925,0.06506206699747927,banner,73.90035036542638,0.018998803253166562,85.95808361209316,0.020255873197520206
A,27,102598,1576925,0.06506206699747927,interstitial,9.450545840797755,0.11705927661619925,10.621928119599854,0.12739789291056955
A,27,102598,1576925,0.06506206699747927,rewarded,2.947895429395818,0.03392522936411053,3.3004156824198994,0.03653778456045784
A,28,100280,1576925,0.06359211757058833,banner,74.72633955324444,0.019152913040252188,87.06476465272603,0.020447757095613014
A,28,100280,1576925,0.06359211757058833,interstitial,9.561124974237837,0.11760922995259762,10.766216529004232,0.12822476853559928
A,28,100280,1576925,0.06359211757058833,rewarded,2.993815178274173,0.03423476974174421,3.357329613012667,0.0369177833714349
A,29,97787,1576925,0.06201119266927723,banner,75.50194777811247,0.019297549828304887,88.11764985652457,0.020629376276614014
A,29,97787,1576925,0.06201119266927723,interstitial,9.665913090349889,0.11813351327044724,10.904302994752445,0.12900752255243583
A,29,97787,1576925,0.06201119266927723,rewarded,3.0378559538342027,0.03453618784660018,3.4125510090841353,0.03729081751383228
A,30,92581,1576925,0.058709830841669704,banner,76.25080013317057,0.019438910991327857,89.12452018960953,0.020801486493650337
A,30,92581,1576925,0.058709830841669704,interstitial,9.764863262361875,0.11864022560743219,11.03535361542242,0.12973167576707825
A,30,92581,1576925,0.058709830841669704,rewarded,3.0792586838308735,0.0348328462095534,3.464301092315741,0.03764542199153414
B,0,1548307,1577766,0.9813286634393187,banner,22.737682901013205,0.008293839570633229,24.11828306605669,0.008600787445666542
B,0,1548307,1577766,0.9813286634393187,interstitial,2.6361570727218107,0.0663960420005248,2.657835192290872,0.0671016912355825
B,0,1548307,1577766,0.9813286634393187,rewarded,0.5802666555116538,0.01246703613653736,0.5760163420938212,0.012413673016150699
B,1,523179,1577766,0.331594799228783,banner,30.676638360821567,0.010200922424491157,32.773808663642136,0.010533189256835013
B,1,523179,1577766,0.331594799228783,interstitial,3.641455703824268,0.07824548878540924,3.7027854574125696,0.07947038916480648
B,1,523179,1577766,0.331594799228783,rewarded,0.8845380113400847,0.016346710315091093,0.8888124094447466,0.016399052562927594
B,2,370721,1577766,0.23496576805432492,banner,35.57716036471822,0.011296752641392778,38.25105497266388,0.011651947905455911
B,2,370721,1577766,0.23496576805432492,interstitial,4.26970983022831,0.08407326071356588,4.37405990495422,0.08580466533567084
B,2,370721,1577766,0.23496576805432492,rewarded,1.0890208053665753,0.018578826114265364,1.104076269865113,0.01874878826771525
B,3,308159,1577766,0.1953135002275369,banner,39.38110657727445,0.012109695866814037,42.59241104194158,0.012500088987847087
B,3,308159,1577766,0.1953135002275369,interstitial,4.761239626154956,0.08805432147606171,4.912282936759951,0.09028054507639287
B,3,308159,1577766,0.1953135002275369,rewarded,1.2533385812598319,0.0202162269582435,1.2813034378989026,0.020516067031486306
B,4,271331,1577766,0.1719716358446056,banner,42.577998892104404,0.012779188399293501,46.281769920254334,0.013201278204118698
B,4,271331,1577766,0.1719716358446056,interstitial,5.17657941671959,0.09123113362120872,5.373926805369111,0.09389451872584403
B,4,271331,1577766,0.1719716358446056,rewarded,1.3930551171720014,0.021594022379110723,1.4340624655367145,0.022005039513463987
B,5,246276,1577766,0.15609158772593654,banner,45.36744802461202,0.01337087515068756,49.54724147940823,0.013828364490678301
B,5,246276,1577766,0.15609158772593654,interstitial,5.540086425997265,0.09389397879596847,5.785814880026569,0.09701323147412229
B,5,246276,1577766,0.15609158772593654,rewarded,1.5193482430220957,0.022806138069270097,1.5743259773629297,0.023346988413998036
