date,product,ad_format,experiment_group,network,source,impression,revenue,ecpm
2026-01-28,car_jam,BANNER,have_tp_adx,ADMOB_BIDDING,max,85597,14.114565000000015,0.16489555708728126
2026-01-28,car_jam,BANNER,have_tp_adx,ADMOB_NETWORK,max,25691,3.169293000000001,0.1233619944727726
2026-01-28,car_jam,BANNER,have_tp_adx,AMAZON_MARKETPLACE_NETWORK,max,54900,13.96943000000001,0.25445227686703115
2026-01-28,car_jam,BANNER,have_tp_adx,APPLOVIN_EXCHANGE,max,13051,1.6021090000000007,0.12275756647000234
2026-01-28,car_jam,BANNER,have_tp_adx,APPLOVIN_NETWORK,max,906,0.13344599999999998,0.1472913907284768
2026-01-28,car_jam,BANNER,have_tp_adx,BIDMACHINE_BIDDING,max,351,0.07513799999999998,0.214068376068376
2026-01-28,car_jam,BANNER,have_tp_adx,CUSTOM_NETWORK_SDK,max,115,0.016680000000000014,0.1450434782608697
2026-01-28,car_jam,BANNER,have_tp_adx,FACEBOOK_NETWORK,max,95020,12.097356,0.12731378657124814
2026-01-28,car_jam,BANNER,have_tp_adx,FYBER_BIDDING,max,14942,8.411584000000001,0.5629490028108688
2026-01-28,car_jam,BANNER,have_tp_adx,GOOGLE_AD_MANAGER_NETWORK,max,19174,1.2532029999999983,0.06535949723584011
2026-01-28,car_jam,BANNER,have_tp_adx,INMOBI_BIDDING,max,65700,8.165190999999997,0.12427992389649918
2026-01-28,car_jam,BANNER,have_tp_adx,INMOBI_NATIVE_BIDDING,max,72405,20.757568999999997,0.2866869553207651
2026-01-28,car_jam,BANNER,have_tp_adx,IRONSOURCE_BIDDING,max,14673,0.5837169999999995,0.039781707898861825
2026-01-28,car_jam,BANNER,have_tp_adx,LINE_NETWORK,max,73,0.017040000000000007,0.23342465753424665
2026-01-28,car_jam,BANNER,have_tp_adx,MINTEGRAL_BIDDING,max,16308,0.6830169999999999,0.04188232769193033
2026-01-28,car_jam,BANNER,have_tp_adx,MOBILEFUSE_BIDDING,max,4,0.001998,0.49950000000000006
2026-01-28,car_jam,BANNER,have_tp_adx,MOLOCO_BIDDING,max,23895,2.3047769999999987,0.09645436283741363
2026-01-28,car_jam,BANNER,have_tp_adx,OGURY_PRESAGE_BIDDING,max,15078,3.876479999999999,0.2570951054516514
2026-01-28,car_jam,BANNER,have_tp_adx,PUBMATIC_BIDDING,max,58,0.04854599999999999,0.8369999999999999
2026-01-28,car_jam,BANNER,have_tp_adx,TIKTOK_BIDDING,max,7302,1.031343,0.14124116680361543
2026-01-28,car_jam,BANNER,have_tp_adx,TradPlus_ADX,max,7080,3.0437500000000024,0.4299081920903958
2026-01-28,car_jam,BANNER,have_tp_adx,UNITY_BIDDING,max,12962,2.889039000000002,0.22288528004937525
2026-01-28,car_jam,BANNER,have_tp_adx,VERVE_BIDDING,max,80,0.011458999999999999,0.14323749999999996
2026-01-28,car_jam,BANNER,have_tp_adx,VUNGLE_BIDDING,max,4793,0.46594500000000005,0.09721364489881078
2026-01-28,car_jam,BANNER,have_tp_adx,YANDEX_BIDDING,max,3189,0.07818000000000006,0.024515522107243667
2026-01-28,car_jam,BANNER,no_tp_adx,ADMOB_BIDDING,max,88256,15.285868000000011,0.17319919325598274
2026-01-28,car_jam,BANNER,no_tp_adx,ADMOB_NETWORK,max,32789,3.4706740000000007,0.1058487297569307
2026-01-28,car_jam,BANNER,no_tp_adx,AMAZON_MARKETPLACE_NETWORK,max,62789,14.648970000000014,0.2333047189794393
2026-01-28,car_jam,BANNER,no_tp_adx,APPLOVIN_EXCHANGE,max,14293,1.622603,0.11352431260057372
2026-01-28,car_jam,BANNER,no_tp_adx,APPLOVIN_NETWORK,max,740,0.11859699999999997,0.16026621621621617
2026-01-28,car_jam,BANNER,no_tp_adx,BIDMACHINE_BIDDING,max,235,0.056294999999999984,0.23955319148936166
2026-01-28,car_jam,BANNER,no_tp_adx,CUSTOM_NETWORK_SDK,max,275,0.03936,0.14312727272727271
2026-01-28,car_jam,BANNER,no_tp_adx,FACEBOOK_NETWORK,max,103527,13.502861000000001,0.1304284003206893
2026-01-28,car_jam,BANNER,no_tp_adx,FYBER_BIDDING,max,16563,8.193040000000005,0.49465918010022364
2026-01-28,car_jam,BANNER,no_tp_adx,GOOGLE_AD_MANAGER_NETWORK,max,20056,1.1878109999999984,0.05922472078181085
2026-01-28,car_jam,BANNER,no_tp_adx,INMOBI_BIDDING,max,69712,8.477476999999999,0.12160714080789532
2026-01-28,car_jam,BANNER,no_tp_adx,INMOBI_NATIVE_BIDDING,max,71278,20.03827099999999,0.2811284126939587
2026-01-28,car_jam,BANNER,no_tp_adx,IRONSOURCE_BIDDING,max,22509,0.8275319999999976,0.03676449420231897
2026-01-28,car_jam,BANNER,no_tp_adx,LINE_NETWORK,max,26,0.00367,0.14115384615384616
2026-01-28,car_jam,BANNER,no_tp_adx,MINTEGRAL_BIDDING,max,17643,0.898612,0.05093306127075894
2026-01-28,car_jam,BANNER,no_tp_adx,MOBILEFUSE_BIDDING,max,3,0.004151,1.3836666666666666
2026-01-28,car_jam,BANNER,no_tp_adx,MOLOCO_BIDDING,max,25492,2.375218,0.09317503530519378
2026-01-28,car_jam,BANNER,no_tp_adx,OGURY_PRESAGE_BIDDING,max,14780,3.646243,0.246701150202977
2026-01-28,car_jam,BANNER,no_tp_adx,PUBMATIC_BIDDING,max,58,0.016814000000000006,0.28989655172413803
2026-01-28,car_jam,BANNER,no_tp_adx,TIKTOK_BIDDING,max,9211,1.0280480000000005,0.11161090001085663
2026-01-28,car_jam,BANNER,no_tp_adx,TradPlus_ADX,max,25,0.002800000000000001,0.11200000000000003
2026-01-28,car_jam,BANNER,no_tp_adx,UNITY_BIDDING,max,13939,2.905461,0.20844113637994116
2026-01-28,car_jam,BANNER,no_tp_adx,VERVE_BIDDING,max,99,0.007325999999999999,0.07399999999999998
2026-01-28,car_jam,BANNER,no_tp_adx,VUNGLE_BIDDING,max,6277,0.5644759999999998,0.08992767245499439
2026-01-28,car_jam,BANNER,no_tp_adx,YANDEX_BIDDING,max,2996,0.06681000000000004,0.02229973297730308
2026-01-28,car_jam,INTER,have_tp_adx,ADMOB_BIDDING,max,11111,60.782769,5.47050391503915
2026-01-28,car_jam,INTER,have_tp_adx,ADMOB_NETWORK,max,389,11.7585,30.227506426735218
2026-01-28,car_jam,INTER,have_tp_adx,AMAZON_MARKETPLACE_NETWORK,max,293,1.2004499999999998,4.097098976109215
2026-01-28,car_jam,INTER,have_tp_adx,APPLOVIN_EXCHANGE,max,1097,2.842406,2.5910720145852326
2026-01-28,car_jam,INTER,have_tp_adx,APPLOVIN_NETWORK,max,25138,355.10671499999984,14.126291471079634
2026-01-28,car_jam,INTER,have_tp_adx,BIDMACHINE_BIDDING,max,53,0.15501500000000001,2.924811320754717
2026-01-28,car_jam,INTER,have_tp_adx,BIGO_BIDDING,max,57,0.18856499999999998,3.3081578947368415
2026-01-28,car_jam,INTER,have_tp_adx,CUSTOM_NETWORK_SDK,max,105,2.3909000000000002,22.77047619047619
2026-01-28,car_jam,INTER,have_tp_adx,FACEBOOK_NETWORK,max,10877,124.24275199999997,11.422520180196742
2026-01-28,car_jam,INTER,have_tp_adx,FYBER_BIDDING,max,1885,18.387064000000006,9.754410610079578
2026-01-28,car_jam,INTER,have_tp_adx,GOOGLE_AD_MANAGER_NETWORK,max,430,1.0733919999999995,2.4962604651162774
